0;0.889;inauspicious;http://farm9.staticflickr.com/8361/8318867525_d9633dfe76.jpg;Lost child's glove--inauspicious start to the...
0;0.889;inauspicious;http://farm4.staticflickr.com/3604/3319359109_f2c6da9aae.jpg;Inauspicious
0;0.889;inauspicious;http://farm4.staticflickr.com/3153/2466653975_3dd3935079.jpg;spot OF inauspicious
0;0.889;inauspicious;http://farm3.staticflickr.com/2687/4447552671_7331f2d242_z.jpg?zz=1;Gulikakalam
0;0.889;inauspicious;http://farm5.staticflickr.com/4117/4744545921_2562a0ddc8.jpg;The Black Cat
0;0.889;inauspicious;http://farm4.staticflickr.com/3050/3073443372_c7cbd89d73.jpg;Inauspicious
0;0.889;inauspicious;http://farm6.staticflickr.com/5447/6896731126_d83b83b668.jpg;inauspicious-start
0;0.889;inauspicious;http://farm1.staticflickr.com/14/19052093_7faec9e54b.jpg;::08::INK SET1:: Inauspicious
0;0.889;inauspicious;http://farm4.staticflickr.com/3463/3708010895_e6130bda47.jpg;an inauspicious sky
0;0.889;inauspicious;http://farm4.staticflickr.com/3514/3708010787_382bdbca92.jpg;an inauspicious sky
0;0.889;inauspicious;http://farm9.staticflickr.com/8276/8824072692_93764ace82.jpg;http://bit.ly/10qXMeq Inauspicious surroundings for the start of the trip. Enghave St on the S-Tog has seen better days. #CFPreform
0;0.889;inauspicious;http://farm3.staticflickr.com/2371/2423642432_11fc8bc9ac.jpg;Welcome to Seattle
0;0.889;inauspicious;http://farm3.staticflickr.com/2302/2435363341_43f93f5fd6.jpg;Bermuda Triangle
0;0.889;inauspicious;http://farm4.staticflickr.com/3437/3239599616_9408a95f9f.jpg;
0;0.889;inauspicious;http://farm3.staticflickr.com/2463/3652060643_cf693f7a61.jpg;
0;0.889;inauspicious;http://farm4.staticflickr.com/3646/3651898877_9cd87e5cb6.jpg;
0;0.889;inauspicious;http://farm3.staticflickr.com/2248/2338494992_1c10b40d61.jpg;Coaltrain 07 and Whistle Blower 08
0;0.889;inauspicious;http://farm4.staticflickr.com/3293/2917890439_0b62d45fc8_z.jpg?zz=1;Free Pony Rides
0;0.889;inauspicious;http://farm1.staticflickr.com/175/393965464_f1e21c02ac.jpg;Off with their heads
0;0.889;inauspicious;http://farm4.staticflickr.com/3041/3082025426_74eaccca08.jpg;Denver water dept needs help naming reservoirs
0;0.889;inauspicious;http://farm5.staticflickr.com/4149/5204795281_56e1bd8f3a.jpg;Wicked
0;0.889;inauspicious;http://farm9.staticflickr.com/8385/8469105717_936d0eaf9e.jpg;Milk Thistle in the Dead of Winter
0;0.889;inauspicious;http://farm5.staticflickr.com/4111/4959982835_7dc7e91410.jpg;retribalize, whistle blower
